cardName,tagName,pokemonGeneration,cardNumber,setName,setEra,supertype,cardSubType,stage,cardRarity,finishType,patternType,isLegendary,isMythical,isStarter,isEeveelution,isWaifuTrainer,marketPrice,logMarketPrice,isExCard,isParadoxPokemon,isPaldeanStarter,isSVBoxLegendary,isSecretNumber,isTrainerPokemon,isPromo,isMasterBall,isTerastal
Glaceon ex - 150/131,Glaceon,gen4,150/131,Prismatic Evolutions,Scarlet & Violet,pokemon,Water,Stage 1,Special Illustration Rare,Holofoil,none,False,False,False,True,False,263.5,5.574053,True,False,False,False,True,False,False,False,True
Palafin ex,Palafin,gen9,151/131,Prismatic Evolutions,Scarlet & Violet,pokemon,Water,Stage 1,Special Illustration Rare,Holofoil,none,False,False,False,False,False,43.02,3.761665,True,False,False,False,True,False,False,False,False
Wellspring Mask Ogerpon ex - 152/131,Wellspring Mask Ogerpon,gen9,152/131,Prismatic Evolutions,Scarlet & Violet,pokemon,Water,Basic,Special Illustration Rare,Holofoil,none,True,False,False,False,False,15.93,2.768204,True,False,False,True,True,False,False,False,True
Jolteon ex - 153/131,Jolteon,gen1,153/131,Prismatic Evolutions,Scarlet & Violet,pokemon,Lightning,Stage 1,Special Illustration Rare,Holofoil,none,False,False,False,True,False,182.85,5.208666,True,False,False,False,True,False,False,False,True
Iron Hands ex - 154/131,Iron Hands,gen9,154/131,Prismatic Evolutions,Scarlet & Violet,pokemon,Lightning,Basic,Special Illustration Rare,Holofoil,none,False,False,False,False,False,34.43,3.538928,True,True,False,False,True,False,False,False,False
Espeon ex - 155/131,Espeon,gen2,155/131,Prismatic Evolutions,Scarlet & Violet,pokemon,Psychic,Stage 1,Special Illustration Rare,Holofoil,none,False,False,False,True,False,292.25,5.67761,True,False,False,False,True,False,False,False,True
Sylveon ex - 156/131,Sylveon,gen6,156/131,Prismatic Evolutions,Scarlet & Violet,pokemon,Psychic,Stage 1,Special Illustration Rare,Holofoil,none,False,False,False,True,False,400.61,5.992988,True,False,False,False,True,False,False,False,True
Iron Valiant ex,Iron Valiant,gen9,157/131,Prismatic Evolutions,Scarlet & Violet,pokemon,Psychic,Basic,Special Illustration Rare,Holofoil,none,False,False,False,False,False,46.11,3.83103,True,True,False,False,True,False,False,False,False
Iron Crown ex,Iron Crown,gen9,158/131,Prismatic Evolutions,Scarlet & Violet,pokemon,Psychic,Basic,Special Illustration Rare,Holofoil,none,False,False,False,False,False,37.37,3.620868,True,True,False,False,True,False,False,False,False
Sandy Shocks ex - 159/131,Sandy Shocks,gen9,159/131,Prismatic Evolutions,Scarlet & Violet,pokemon,Fighting,Basic,Special Illustration Rare,Holofoil,none,False,False,False,False,False,24.27,3.189241,True,True,False,False,True,False,False,False,False
Cornerstone Mask Ogerpon ex - 160/131,Cornerstone Mask Ogerpon,gen9,160/131,Prismatic Evolutions,Scarlet & Violet,pokemon,Fighting,Basic,Special Illustration Rare,Holofoil,none,True,False,False,False,False,19.14,2.95178,True,False,False,True,True,False,False,False,True
Umbreon ex - 161/131,Umbreon,gen2,161/131,Prismatic Evolutions,Scarlet & Violet,pokemon,Darkness,Stage 1,Special Illustration Rare,Holofoil,none,False,False,False,True,False,1460.92,7.286822,True,False,False,False,True,False,False,False,False
Roaring Moon ex,Roaring Moon,gen9,162/131,Prismatic Evolutions,Scarlet & Violet,pokemon,Darkness,Basic,Special Illustration Rare,Holofoil,none,False,False,False,False,False,156.68,5.054206,True,True,False,False,True,False,False,False,False
Pecharunt ex,Pecharunt,gen9,163/131,Prismatic Evolutions,Scarlet & Violet,pokemon,Darkness,Basic,Special Illustration Rare,Holofoil,none,False,True,False,False,False,31.03,3.434954,True,False,False,False,True,False,False,False,False
Gholdengo ex,Gholdengo,gen9,164/131,Prismatic Evolutions,Scarlet & Violet,pokemon,Metal,Stage 1,Special Illustration Rare,Holofoil,none,False,False,False,False,False,42.87,3.758172,True,False,False,False,True,False,False,False,False
Dragapult ex - 165/131,Dragapult,gen8,165/131,Prismatic Evolutions,Scarlet & Violet,pokemon,Dragon,Stage 2,Special Illustration Rare,Holofoil,none,False,False,False,False,False,130.45,4.87099,True,False,False,False,True,False,False,False,True
Raging Bolt ex,Raging Bolt,gen9,166/131,Prismatic Evolutions,Scarlet & Violet,pokemon,Dragon,Basic,Special Illustration Rare,Holofoil,none,False,False,False,False,False,65.07,4.175464,True,True,False,False,True,False,False,False,False
Eevee ex - 167/131,Eevee,gen1,167/131,Prismatic Evolutions,Scarlet & Violet,pokemon,Colorless,Basic,Special Illustration Rare,Holofoil,none,False,False,False,True,False,182.06,5.204336,True,False,False,False,True,False,False,False,True
Bloodmoon Ursaluna ex,Bloodmoon Ursaluna,gen8,168/131,Prismatic Evolutions,Scarlet & Violet,pokemon,Colorless,Basic,Special Illustration Rare,Holofoil,none,False,False,False,False,False,63.83,4.156223,True,False,False,False,True,False,False,False,False
Terapagos ex - 169/131,Terapagos,gen9,169/131,Prismatic Evolutions,Scarlet & Violet,pokemon,Colorless,Basic,Special Illustration Rare,Holofoil,none,True,False,False,False,False,35.6,3.572346,True,False,False,True,True,False,False,False,True
Amarys - 170/131,Amarys,,170/131,Prismatic Evolutions,Scarlet & Violet,trainer,Supporter,,Special Illustration Rare,Holofoil,none,False,False,False,False,True,14.78,2.693275,False,False,False,False,True,False,False,False,False
Crispin - 171/131,Crispin,,171/131,Prismatic Evolutions,Scarlet & Violet,trainer,Supporter,,Special Illustration Rare,Holofoil,none,False,False,False,False,False,44.85,3.803324,False,False,False,False,True,False,False,False,False
Drayton,Drayton,,172/131,Prismatic Evolutions,Scarlet & Violet,trainer,Supporter,,Special Illustration Rare,Holofoil,none,False,False,False,False,False,17.76,2.876949,False,False,False,False,True,False,False,False,False
Janine's Secret Art - 173/131,Janine,,173/131,Prismatic Evolutions,Scarlet & Violet,trainer,Supporter,,Special Illustration Rare,Holofoil,none,False,False,False,False,True,25.83,3.251537,False,False,False,False,True,False,False,False,False
Kieran - 174/131,Kieran,,174/131,Prismatic Evolutions,Scarlet & Violet,trainer,Supporter,,Special Illustration Rare,Holofoil,none,False,False,False,False,False,20.42,3.016515,False,False,False,False,True,False,False,False,False
Lacey - 175/131,Lacey,,175/131,Prismatic Evolutions,Scarlet & Violet,trainer,Supporter,,Special Illustration Rare,Holofoil,none,False,False,False,False,True,28.5,3.349904,False,False,False,False,True,False,False,False,False
Iron Leaves ex,Iron Leaves,gen9,176/131,Prismatic Evolutions,Scarlet & Violet,pokemon,Grass,Basic,Hyper Rare,Holofoil,none,False,False,False,False,False,5.66,1.733424,True,True,False,False,True,False,False,False,False
Teal Mask Ogerpon ex - 177/131,Teal Mask Ogerpon,gen9,177/131,Prismatic Evolutions,Scarlet & Violet,pokemon,Grass,Basic,Hyper Rare,Holofoil,none,True,False,False,False,False,9.02,2.199444,True,False,False,True,True,False,False,False,True
Walking Wake ex,Walking Wake,gen9,178/131,Prismatic Evolutions,Scarlet & Violet,pokemon,Water,Basic,Hyper Rare,Holofoil,none,False,False,False,False,False,6.82,1.919859,True,True,False,False,True,False,False,False,False
Pikachu ex - 179/131,Pikachu,gen1,179/131,Prismatic Evolutions,Scarlet & Violet,pokemon,Lightning,Basic,Hyper Rare,Holofoil,none,False,False,False,False,False,59.07,4.078723,True,False,False,False,True,False,False,False,True
Terapagos ex - 180/131,Terapagos,gen9,180/131,Prismatic Evolutions,Scarlet & Violet,pokemon,Colorless,Basic,Hyper Rare,Holofoil,none,True,False,False,False,False,9.25,2.224624,True,False,False,True,True,False,False,False,True
Bulbasaur - 001/165,Bulbasaur,gen1,001/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Grass,Basic,Common,Normal,none,False,False,True,False,False,0.22,-1.514128,False,False,False,False,False,False,False,False,False
Bulbasaur - 001/165,Bulbasaur,gen1,001/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Grass,Basic,Common,Reverse Holofoil,none,False,False,True,False,False,0.27,-1.309333,False,False,False,False,False,False,False,False,False
Ivysaur - 002/165,Ivysaur,gen1,002/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Grass,Stage 1,Uncommon,Normal,none,False,False,True,False,False,0.25,-1.386294,False,False,False,False,False,False,False,False,False
Ivysaur - 002/165,Ivysaur,gen1,002/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Grass,Stage 1,Uncommon,Reverse Holofoil,none,False,False,True,False,False,0.42,-0.867501,False,False,False,False,False,False,False,False,False
Venusaur ex - 003/165,Venusaur,gen1,003/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Grass,Stage 2,Double Rare,Holofoil,none,False,False,True,False,False,1.09,0.086178,True,False,False,False,False,False,False,False,False
Charmander - 004/165,Charmander,gen1,004/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Fire,Basic,Common,Normal,none,False,False,True,False,False,0.16,-1.832581,False,False,False,False,False,False,False,False,False
Charmander - 004/165,Charmander,gen1,004/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Fire,Basic,Common,Reverse Holofoil,none,False,False,True,False,False,0.38,-0.967584,False,False,False,False,False,False,False,False,False
Charmeleon - 005/165,Charmeleon,gen1,005/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Fire,Stage 1,Uncommon,Normal,none,False,False,True,False,False,0.24,-1.427116,False,False,False,False,False,False,False,False,False
Charmeleon - 005/165,Charmeleon,gen1,005/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Fire,Stage 1,Uncommon,Reverse Holofoil,none,False,False,True,False,False,0.32,-1.139434,False,False,False,False,False,False,False,False,False
Charizard ex - 006/165,Charizard,gen1,006/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Fire,Stage 2,Double Rare,Holofoil,none,False,False,True,False,False,10.38,2.339881,True,False,False,False,False,False,False,False,False
Squirtle - 007/165,Squirtle,gen1,007/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Water,Basic,Common,Normal,none,False,False,True,False,False,0.26,-1.347074,False,False,False,False,False,False,False,False,False
Squirtle - 007/165,Squirtle,gen1,007/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Water,Basic,Common,Reverse Holofoil,none,False,False,True,False,False,0.36,-1.021651,False,False,False,False,False,False,False,False,False
Wartortle - 008/165,Wartortle,gen1,008/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Water,Stage 1,Uncommon,Normal,none,False,False,True,False,False,0.28,-1.272966,False,False,False,False,False,False,False,False,False
Wartortle - 008/165,Wartortle,gen1,008/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Water,Stage 1,Uncommon,Reverse Holofoil,none,False,False,True,False,False,0.42,-0.867501,False,False,False,False,False,False,False,False,False
Blastoise ex - 009/165,Blastoise,gen1,009/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Water,Stage 2,Double Rare,Holofoil,none,False,False,True,False,False,2.12,0.751416,True,False,False,False,False,False,False,False,False
Caterpie - 010/165,Caterpie,gen1,010/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Grass,Basic,Common,Normal,none,False,False,False,False,False,0.11,-2.207275,False,False,False,False,False,False,False,False,False
Caterpie - 010/165,Caterpie,gen1,010/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Grass,Basic,Common,Reverse Holofoil,none,False,False,False,False,False,0.29,-1.237874,False,False,False,False,False,False,False,False,False
Metapod,Metapod,gen1,011/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Grass,Stage 1,Common,Normal,none,False,False,False,False,False,0.23,-1.469676,False,False,False,False,False,False,False,False,False
Metapod,Metapod,gen1,011/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Grass,Stage 1,Common,Reverse Holofoil,none,False,False,False,False,False,2.54,0.932164,False,False,False,False,False,False,False,False,False
Butterfree,Butterfree,gen1,012/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Grass,Stage 2,Uncommon,Normal,none,False,False,False,False,False,0.15,-1.89712,False,False,False,False,False,False,False,False,False
Butterfree,Butterfree,gen1,012/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Grass,Stage 2,Uncommon,Reverse Holofoil,none,False,False,False,False,False,0.27,-1.309333,False,False,False,False,False,False,False,False,False
Weedle,Weedle,gen1,013/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Grass,Basic,Common,Normal,none,False,False,False,False,False,0.12,-2.120264,False,False,False,False,False,False,False,False,False
Weedle,Weedle,gen1,013/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Grass,Basic,Common,Reverse Holofoil,none,False,False,False,False,False,0.28,-1.272966,False,False,False,False,False,False,False,False,False
Kakuna,Kakuna,gen1,014/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Grass,Stage 1,Common,Normal,none,False,False,False,False,False,0.21,-1.560648,False,False,False,False,False,False,False,False,False
Kakuna,Kakuna,gen1,014/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Grass,Stage 1,Common,Reverse Holofoil,none,False,False,False,False,False,3.66,1.297463,False,False,False,False,False,False,False,False,False
Beedrill,Beedrill,gen1,015/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Grass,Stage 2,Rare,Holofoil,none,False,False,False,False,False,0.22,-1.514128,False,False,False,False,False,False,False,False,False
Beedrill,Beedrill,gen1,015/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Grass,Stage 2,Rare,Reverse Holofoil,none,False,False,False,False,False,1.18,0.165514,False,False,False,False,False,False,False,False,False
Pidgey,Pidgey,gen1,016/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Colorless,Basic,Common,Normal,none,False,False,False,False,False,0.21,-1.560648,False,False,False,False,False,False,False,False,False
Pidgey,Pidgey,gen1,016/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Colorless,Basic,Common,Reverse Holofoil,none,False,False,False,False,False,0.31,-1.171183,False,False,False,False,False,False,False,False,False
Pidgeotto,Pidgeotto,gen1,017/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Colorless,Stage 1,Common,Normal,none,False,False,False,False,False,0.3,-1.203973,False,False,False,False,False,False,False,False,False
Pidgeotto,Pidgeotto,gen1,017/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Colorless,Stage 1,Common,Reverse Holofoil,none,False,False,False,False,False,3.3,1.193922,False,False,False,False,False,False,False,False,False
Pidgeot,Pidgeot,gen1,018/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Colorless,Stage 2,Uncommon,Normal,none,False,False,False,False,False,0.13,-2.040221,False,False,False,False,False,False,False,False,False
Pidgeot,Pidgeot,gen1,018/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Colorless,Stage 2,Uncommon,Reverse Holofoil,none,False,False,False,False,False,0.27,-1.309333,False,False,False,False,False,False,False,False,False
Rattata,Rattata,gen1,019/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Colorless,Basic,Common,Normal,none,False,False,False,False,False,0.1,-2.302585,False,False,False,False,False,False,False,False,False
Rattata,Rattata,gen1,019/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Colorless,Basic,Common,Reverse Holofoil,none,False,False,False,False,False,0.22,-1.514128,False,False,False,False,False,False,False,False,False
Raticate,Raticate,gen1,020/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Colorless,Stage 1,Uncommon,Normal,none,False,False,False,False,False,0.08,-2.525729,False,False,False,False,False,False,False,False,False
Raticate,Raticate,gen1,020/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Colorless,Stage 1,Uncommon,Reverse Holofoil,none,False,False,False,False,False,0.2,-1.609438,False,False,False,False,False,False,False,False,False
Spearow,Spearow,gen1,021/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Colorless,Basic,Common,Normal,none,False,False,False,False,False,0.09,-2.407946,False,False,False,False,False,False,False,False,False
Spearow,Spearow,gen1,021/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Colorless,Basic,Common,Reverse Holofoil,none,False,False,False,False,False,1.32,0.277632,False,False,False,False,False,False,False,False,False
Fearow,Fearow,gen1,022/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Colorless,Stage 1,Uncommon,Normal,none,False,False,False,False,False,0.07,-2.65926,False,False,False,False,False,False,False,False,False
Fearow,Fearow,gen1,022/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Colorless,Stage 1,Uncommon,Reverse Holofoil,none,False,False,False,False,False,0.19,-1.660731,False,False,False,False,False,False,False,False,False
