cardName,tagName,pokemonGeneration,cardNumber,setName,setEra,supertype,cardSubType,stage,cardRarity,finishType,patternType,isLegendary,isMythical,isStarter,isEeveelution,isWaifuTrainer,marketPrice,logMarketPrice
Fezandipiti (Master Ball Pattern),Fezandipiti,gen9,045/131,Prismatic Evolutions,Scarlet & Violet,pokemon,Psychic,Basic,Rare,Holofoil,masterball,True,False,False,False,False,6.55,1.879465
Iron Boulder (Master Ball Pattern),Iron Boulder,gen9,046/131,Prismatic Evolutions,Scarlet & Violet,pokemon,Psychic,Basic,Rare,Holofoil,masterball,False,False,False,False,False,5.52,1.708378
Larvitar (Master Ball Pattern),Larvitar,gen2,047/131,Prismatic Evolutions,Scarlet & Violet,pokemon,Fighting,Basic,Common,Holofoil,masterball,False,False,False,False,False,2.14,0.760806
Pupitar (Master Ball Pattern),Pupitar,gen2,048/131,Prismatic Evolutions,Scarlet & Violet,pokemon,Fighting,Stage 1,Common,Holofoil,masterball,False,False,False,False,False,8.17,2.100469
Groudon (Master Ball Pattern),Groudon,gen3,049/131,Prismatic Evolutions,Scarlet & Violet,pokemon,Fighting,Basic,Rare,Holofoil,masterball,True,False,False,False,False,8.37,2.124654
Riolu (Master Ball Pattern),Riolu,gen4,050/131,Prismatic Evolutions,Scarlet & Violet,pokemon,Fighting,Basic,Common,Holofoil,masterball,False,False,False,False,False,10.77,2.376764
Hippopotas (Master Ball Pattern),Hippopotas,gen4,052/131,Prismatic Evolutions,Scarlet & Violet,pokemon,Fighting,Basic,Common,Holofoil,masterball,False,False,False,False,False,1.23,0.207014
Hippowdon (Master Ball Pattern),Hippowdon,gen4,053/131,Prismatic Evolutions,Scarlet & Violet,pokemon,Fighting,Stage 1,Common,Holofoil,masterball,False,False,False,False,False,5.03,1.61542
Bloodmoon Ursaluna (Master Ball Pattern),Bloodmoon Ursaluna,gen8,054/131,Prismatic Evolutions,Scarlet & Violet,pokemon,Fighting,Basic,Rare,Holofoil,masterball,False,False,False,False,False,8.64,2.156403
Great Tusk (Master Ball Pattern),Great Tusk,gen9,055/131,Prismatic Evolutions,Scarlet & Violet,pokemon,Fighting,Basic,Uncommon,Holofoil,masterball,False,False,False,False,False,5.93,1.780024
Okidogi (Master Ball Pattern),Okidogi,gen9,057/131,Prismatic Evolutions,Scarlet & Violet,pokemon,Fighting,Basic,Rare,Holofoil,masterball,True,False,False,False,False,6.44,1.862529
Umbreon (Master Ball Pattern),Umbreon,gen2,059/131,Prismatic Evolutions,Scarlet & Violet,pokemon,Darkness,Stage 1,Rare,Holofoil,masterball,False,False,False,True,False,63.14,4.145354
Sneasel (Master Ball Pattern),Sneasel,gen2,061/131,Prismatic Evolutions,Scarlet & Violet,pokemon,Darkness,Basic,Common,Holofoil,masterball,False,False,False,False,False,1.18,0.165514
Houndour (Master Ball Pattern),Houndour,gen2,062/131,Prismatic Evolutions,Scarlet & Violet,pokemon,Darkness,Basic,Common,Holofoil,masterball,False,False,False,False,False,1.47,0.385262
Houndoom (Master Ball Pattern),Houndoom,gen2,063/131,Prismatic Evolutions,Scarlet & Violet,pokemon,Darkness,Stage 1,Common,Holofoil,masterball,False,False,False,False,False,8.23,2.107786
Roaring Moon (Master Ball Pattern),Roaring Moon,gen9,065/131,Prismatic Evolutions,Scarlet & Violet,pokemon,Darkness,Basic,Rare,Holofoil,masterball,False,False,False,False,False,6.87,1.927164
Bronzor (Master Ball Pattern),Bronzor,gen4,066/131,Prismatic Evolutions,Scarlet & Violet,pokemon,Metal,Basic,Common,Holofoil,masterball,False,False,False,False,False,1.2,0.182322
Bronzong (Master Ball Pattern),Bronzong,gen4,067/131,Prismatic Evolutions,Scarlet & Violet,pokemon,Metal,Stage 1,Uncommon,Holofoil,masterball,False,False,False,False,False,5.01,1.611436
Heatran (Master Ball Pattern),Heatran,gen4,068/131,Prismatic Evolutions,Scarlet & Violet,pokemon,Metal,Basic,Uncommon,Holofoil,masterball,False,False,False,False,False,1.17,0.157004
Duraludon (Master Ball Pattern),Duraludon,gen8,069/131,Prismatic Evolutions,Scarlet & Violet,pokemon,Metal,Basic,Common,Holofoil,masterball,False,False,False,False,False,2.22,0.797507
Archaludon (Master Ball Pattern),Archaludon,gen9,070/131,Prismatic Evolutions,Scarlet & Violet,pokemon,Metal,Stage 1,Rare,Holofoil,masterball,False,False,False,False,False,4.61,1.528228
Dreepy (Master Ball Pattern),Dreepy,gen8,071/131,Prismatic Evolutions,Scarlet & Violet,pokemon,Dragon,Basic,Common,Holofoil,masterball,False,False,False,False,False,4.21,1.437463
Drakloak (Master Ball Pattern),Drakloak,gen8,072/131,Prismatic Evolutions,Scarlet & Violet,pokemon,Dragon,Stage 1,Common,Holofoil,masterball,False,False,False,False,False,3.07,1.121678
Eevee (Master Ball Pattern),Eevee,gen1,074/131,Prismatic Evolutions,Scarlet & Violet,pokemon,Colorless,Basic,Common,Holofoil,masterball,False,False,False,True,False,10.89,2.387845
Hoothoot (Master Ball Pattern),Hoothoot,gen2,077/131,Prismatic Evolutions,Scarlet & Violet,pokemon,Colorless,Basic,Common,Holofoil,masterball,False,False,False,False,False,1.78,0.576613
Noctowl (Master Ball Pattern),Noctowl,gen2,078/131,Prismatic Evolutions,Scarlet & Violet,pokemon,Colorless,Stage 1,Rare,Holofoil,masterball,False,False,False,False,False,8.59,2.150599
Dunsparce (Master Ball Pattern),Dunsparce,gen2,079/131,Prismatic Evolutions,Scarlet & Violet,pokemon,Colorless,Basic,Common,Holofoil,masterball,False,False,False,False,False,1.56,0.444686
Dudunsparce (Master Ball Pattern),Dudunsparce,gen9,080/131,Prismatic Evolutions,Scarlet & Violet,pokemon,Colorless,Stage 1,Rare,Holofoil,masterball,False,False,False,False,False,11.4,2.433613
Miltank (Master Ball Pattern),Miltank,gen2,081/131,Prismatic Evolutions,Scarlet & Violet,pokemon,Colorless,Basic,Common,Holofoil,masterball,False,False,False,False,False,1.4,0.336472
Buneary (Master Ball Pattern),Buneary,gen4,083/131,Prismatic Evolutions,Scarlet & Violet,pokemon,Colorless,Basic,Common,Holofoil,masterball,False,False,False,False,False,1.48,0.392042
Lopunny (Master Ball Pattern),Lopunny,gen4,084/131,Prismatic Evolutions,Scarlet & Violet,pokemon,Colorless,Stage 1,Common,Holofoil,masterball,False,False,False,False,False,6.72,1.905088
Fan Rotom (Master Ball Pattern),Fan Rotom,gen4,085/131,Prismatic Evolutions,Scarlet & Violet,pokemon,Colorless,Basic,Common,Holofoil,masterball,False,False,False,False,False,2.49,0.912283
Regigigas (Master Ball Pattern),Regigigas,gen4,086/131,Prismatic Evolutions,Scarlet & Violet,pokemon,Colorless,Basic,Uncommon,Holofoil,masterball,True,False,False,False,False,1.53,0.425268
Shaymin (Master Ball Pattern),Shaymin,gen4,087/131,Prismatic Evolutions,Scarlet & Violet,pokemon,Colorless,Basic,Uncommon,Holofoil,masterball,False,True,False,False,False,6.8,1.916923
Furfrou (Master Ball Pattern),Furfrou,gen6,088/131,Prismatic Evolutions,Scarlet & Violet,pokemon,Colorless,Basic,Common,Holofoil,masterball,False,False,False,False,False,7.53,2.018895
Hawlucha (Master Ball Pattern),Hawlucha,gen6,089/131,Prismatic Evolutions,Scarlet & Violet,pokemon,Colorless,Basic,Uncommon,Holofoil,masterball,False,False,False,False,False,1.46,0.378436
Noibat (Master Ball Pattern),Noibat,gen6,090/131,Prismatic Evolutions,Scarlet & Violet,pokemon,Colorless,Basic,Common,Holofoil,masterball,False,False,False,False,False,1.4,0.336472
Glaceon ex - 026/131 (Holiday Calendar),Glaceon ex,gen4,026/131,Prismatic Evolutions,Scarlet & Violet,pokemon,Water,Stage 1,Double Rare,Holofoil,none,False,False,False,False,False,1.83,0.604316
Squirtle - 007/165,Squirtle,gen1,007/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Water,Basic,Common,Reverse Holofoil,none,False,False,True,False,False,0.36,-1.021651
Squirtle - 007/165,Squirtle,gen1,007/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Water,Basic,Common,Normal,none,False,False,True,False,False,0.26,-1.347074
Squirtle - 170/165,Squirtle,gen1,170/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Water,Basic,Illustration Rare,Holofoil,none,False,False,True,False,False,103.45,4.639088
Wartortle - 008/165,Wartortle,gen1,008/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Water,Stage 1,Uncommon,Normal,none,False,False,True,False,False,0.28,-1.272966
Wartortle - 008/165,Wartortle,gen1,008/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Water,Stage 1,Uncommon,Reverse Holofoil,none,False,False,True,False,False,0.42,-0.867501
Blastoise ex - 009/165,Blastoise,gen1,009/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Water,Stage 2,Double Rare,Holofoil,none,False,False,True,False,False,2.12,0.751416
Bulbasaur - 001/165,Bulbasaur,gen1,001/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Grass,Basic,Common,Reverse Holofoil,none,False,False,True,False,False,0.27,-1.309333
Bulbasaur - 001/165,Bulbasaur,gen1,001/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Grass,Basic,Common,Normal,none,False,False,True,False,False,0.22,-1.514128
Ivysaur - 002/165,Ivysaur,gen1,002/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Grass,Stage 1,Uncommon,Normal,none,False,False,True,False,False,0.25,-1.386294
Ivysaur - 002/165,Ivysaur,gen1,002/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Grass,Stage 1,Uncommon,Reverse Holofoil,none,False,False,True,False,False,0.42,-0.867501
Venusaur ex - 003/165,Venusaur,gen1,003/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Grass,Stage 2,Double Rare,Holofoil,none,False,False,True,False,False,1.09,0.086178
Charmander - 004/165,Charmander,gen1,004/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Fire,Basic,Common,Reverse Holofoil,none,False,False,True,False,False,0.38,-0.967584
Charmander - 004/165,Charmander,gen1,004/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Fire,Basic,Common,Normal,none,False,False,True,False,False,0.16,-1.832581
Charmander - 168/165,Charmander,gen1,168/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Fire,Basic,Illustration Rare,Holofoil,none,False,False,True,False,False,111.27,4.71196
Charmeleon - 005/165,Charmeleon,gen1,005/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Fire,Stage 1,Uncommon,Reverse Holofoil,none,False,False,True,False,False,0.32,-1.139434
Charmeleon - 005/165,Charmeleon,gen1,005/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Fire,Stage 1,Uncommon,Normal,none,False,False,True,False,False,0.24,-1.427116
Charizard ex - 006/165,Charizard,gen1,006/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Fire,Stage 2,Double Rare,Holofoil,none,False,False,True,False,False,10.38,2.339881
Caterpie - 010/165,Caterpie,gen1,010/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Grass,Basic,Common,Reverse Holofoil,none,False,False,False,False,False,0.29,-1.237874
Caterpie - 010/165,Caterpie,gen1,010/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Grass,Basic,Common,Normal,none,False,False,False,False,False,0.11,-2.207275
Metapod,Metapod,gen1,011/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Grass,Stage 1,Common,Normal,none,False,False,False,False,False,0.23,-1.469676
Metapod,Metapod,gen1,011/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Grass,Stage 1,Common,Reverse Holofoil,none,False,False,False,False,False,2.54,0.932164
Butterfree,Butterfree,gen1,012/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Grass,Stage 2,Uncommon,Reverse Holofoil,none,False,False,False,False,False,0.27,-1.309333
Butterfree,Butterfree,gen1,012/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Grass,Stage 2,Uncommon,Normal,none,False,False,False,False,False,0.15,-1.89712
Weedle,Weedle,gen1,013/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Grass,Basic,Common,Normal,none,False,False,False,False,False,0.12,-2.120264
Weedle,Weedle,gen1,013/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Grass,Basic,Common,Reverse Holofoil,none,False,False,False,False,False,0.28,-1.272966
Kakuna,Kakuna,gen1,014/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Grass,Stage 1,Common,Normal,none,False,False,False,False,False,0.21,-1.560648
Kakuna,Kakuna,gen1,014/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Grass,Stage 1,Common,Reverse Holofoil,none,False,False,False,False,False,3.66,1.297463
Beedrill,Beedrill,gen1,015/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Grass,Stage 2,Rare,Reverse Holofoil,none,False,False,False,False,False,1.18,0.165514
Beedrill,Beedrill,gen1,015/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Grass,Stage 2,Rare,Holofoil,none,False,False,False,False,False,0.22,-1.514128
Pidgey,Pidgey,gen1,016/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Colorless,Basic,Common,Normal,none,False,False,False,False,False,0.21,-1.560648
Pidgey,Pidgey,gen1,016/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Colorless,Basic,Common,Reverse Holofoil,none,False,False,False,False,False,0.31,-1.171183
Pidgeotto,Pidgeotto,gen1,017/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Colorless,Stage 1,Common,Normal,none,False,False,False,False,False,0.3,-1.203973
Pidgeotto,Pidgeotto,gen1,017/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Colorless,Stage 1,Common,Reverse Holofoil,none,False,False,False,False,False,3.3,1.193922
Pidgeot,Pidgeot,gen1,018/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Colorless,Stage 2,Uncommon,Normal,none,False,False,False,False,False,0.13,-2.040221
Pidgeot,Pidgeot,gen1,018/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Colorless,Stage 2,Uncommon,Reverse Holofoil,none,False,False,False,False,False,0.27,-1.309333
Rattata,Rattata,gen1,019/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Colorless,Basic,Common,Reverse Holofoil,none,False,False,False,False,False,0.22,-1.514128
Rattata,Rattata,gen1,019/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Colorless,Basic,Common,Normal,none,False,False,False,False,False,0.1,-2.302585
Raticate,Raticate,gen1,020/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Colorless,Stage 1,Uncommon,Reverse Holofoil,none,False,False,False,False,False,0.2,-1.609438
Raticate,Raticate,gen1,020/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Colorless,Stage 1,Uncommon,Normal,none,False,False,False,False,False,0.08,-2.525729
Spearow,Spearow,gen1,021/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Colorless,Basic,Common,Reverse Holofoil,none,False,False,False,False,False,1.32,0.277632
Spearow,Spearow,gen1,021/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Colorless,Basic,Common,Normal,none,False,False,False,False,False,0.09,-2.407946
Fearow,Fearow,gen1,022/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Colorless,Stage 1,Uncommon,Reverse Holofoil,none,False,False,False,False,False,0.19,-1.660731
Fearow,Fearow,gen1,022/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Colorless,Stage 1,Uncommon,Normal,none,False,False,False,False,False,0.07,-2.65926
Pikachu - 173/165,Pikachu,gen1,173/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Lightning,Basic,Illustration Rare,Holofoil,none,False,False,False,False,False,81.34,4.398638
Ekans,Ekans,gen1,023/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Darkness,Basic,Common,Reverse Holofoil,none,False,False,False,False,False,0.29,-1.237874
Ekans,Ekans,gen1,023/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Darkness,Basic,Common,Normal,none,False,False,False,False,False,0.11,-2.207275
Arbok ex - 024/165,Arbok,gen1,024/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Darkness,Stage 1,Double Rare,Holofoil,none,False,False,False,False,False,1.57,0.451076
Raichu,Raichu,gen1,026/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Lightning,Stage 1,Rare,Holofoil,none,False,False,False,False,False,0.26,-1.347074
Raichu,Raichu,gen1,026/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Lightning,Stage 1,Rare,Reverse Holofoil,none,False,False,False,False,False,1.47,0.385262
Sandshrew,Sandshrew,gen1,027/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Fighting,Basic,Common,Reverse Holofoil,none,False,False,False,False,False,0.24,-1.427116
Sandshrew,Sandshrew,gen1,027/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Fighting,Basic,Common,Normal,none,False,False,False,False,False,0.12,-2.120264
Sandslash,Sandslash,gen1,028/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Fighting,Stage 1,Uncommon,Normal,none,False,False,False,False,False,0.12,-2.120264
Sandslash,Sandslash,gen1,028/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Fighting,Stage 1,Uncommon,Reverse Holofoil,none,False,False,False,False,False,0.26,-1.347074
Nidoran F,Nidoran F,gen1,029/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Darkness,Basic,Common,Reverse Holofoil,none,False,False,False,False,False,1.92,0.652325
Nidoran F,Nidoran F,gen1,029/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Darkness,Basic,Common,Normal,none,False,False,False,False,False,0.18,-1.714798
Nidorina,Nidorina,gen1,030/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Darkness,Stage 1,Uncommon,Normal,none,False,False,False,False,False,0.1,-2.302585
Nidorina,Nidorina,gen1,030/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Darkness,Stage 1,Uncommon,Reverse Holofoil,none,False,False,False,False,False,0.27,-1.309333
Nidoqueen,Nidoqueen,gen1,031/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Darkness,Stage 2,Uncommon,Reverse Holofoil,none,False,False,False,False,False,0.27,-1.309333
Nidoqueen,Nidoqueen,gen1,031/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Darkness,Stage 2,Uncommon,Normal,none,False,False,False,False,False,0.13,-2.040221
Nidoran M,Nidoran M,gen1,032/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Darkness,Basic,Common,Reverse Holofoil,none,False,False,False,False,False,3.12,1.137833
Nidoran M,Nidoran M,gen1,032/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Darkness,Basic,Common,Normal,none,False,False,False,False,False,0.22,-1.514128
Nidorino,Nidorino,gen1,033/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Darkness,Stage 1,Uncommon,Reverse Holofoil,none,False,False,False,False,False,0.25,-1.386294
Nidorino,Nidorino,gen1,033/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Darkness,Stage 1,Uncommon,Normal,none,False,False,False,False,False,0.12,-2.120264
Nidoking - 034/165,Nidoking,gen1,034/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Darkness,Stage 2,Rare,Reverse Holofoil,none,False,False,False,False,False,1.22,0.198851
Nidoking - 034/165,Nidoking,gen1,034/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Darkness,Stage 2,Rare,Holofoil,none,False,False,False,False,False,0.29,-1.237874
Clefairy,Clefairy,gen1,035/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Psychic,Basic,Common,Reverse Holofoil,none,False,False,False,False,False,0.3,-1.203973
Clefairy,Clefairy,gen1,035/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Psychic,Basic,Common,Normal,none,False,False,False,False,False,0.12,-2.120264
Clefable,Clefable,gen1,036/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Psychic,Stage 1,Uncommon,Normal,none,False,False,False,False,False,0.14,-1.966113
Clefable,Clefable,gen1,036/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Psychic,Stage 1,Uncommon,Reverse Holofoil,none,False,False,False,False,False,0.34,-1.07881
Vulpix,Vulpix,gen1,037/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Fire,Basic,Common,Reverse Holofoil,none,False,False,False,False,False,0.28,-1.272966
Vulpix,Vulpix,gen1,037/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Fire,Basic,Common,Normal,none,False,False,False,False,False,0.13,-2.040221
Ninetales ex - 038/165,Ninetales,gen1,038/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Fire,Stage 1,Double Rare,Holofoil,none,False,False,False,False,False,2.47,0.904218
Jigglypuff,Jigglypuff,gen1,039/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Colorless,Basic,Common,Reverse Holofoil,none,False,False,False,False,False,0.3,-1.203973
Jigglypuff,Jigglypuff,gen1,039/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Colorless,Basic,Common,Normal,none,False,False,False,False,False,0.16,-1.832581
Wigglytuff ex - 040/165,Wigglytuff,gen1,040/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Colorless,Stage 1,Double Rare,Holofoil,none,False,False,False,False,False,1.3,0.262364
Zubat,Zubat,gen1,041/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Darkness,Basic,Common,Normal,none,False,False,False,False,False,0.1,-2.302585
Zubat,Zubat,gen1,041/165,Scarlet & Violet 151,Scarlet & Violet,pokemon,Darkness,Basic,Common,Reverse Holofoil,none,False,False,False,False,False,0.25,-1.386294
